epoch;acc;loss;val_acc;val_loss
0;0.48630138251879446;1.14468632658867;0.46341463341945555;0.701450073137516
1;0.4863013792527865;0.746916405550421;0.46341464068831467;0.6943530687471715
2;0.4876712436137134;0.7071619931965658;0.5000000001817215;0.6932062244996792
3;0.4945205603152105;0.695253073352657;0.5000000001817215;0.6933535831730541
4;0.4808219301782242;0.7056157923724553;0.4878048795025523;0.6937262575800826
5;0.49589042283900797;0.7027456735911435;0.49999999709245635;0.698717829657764
6;0.48356165726707406;0.6944506560286431;0.5000000001817215;0.6931471824645996
7;0.46575343578237377;0.6976653329313618;0.5000000001817215;0.6931479820391027
8;0.4753424756943363;0.6934914997179215;0.49999999709245635;0.6931530237197876
9;0.5000000112269023;0.6952704893399592;0.49999999709245635;0.6931578822252227
10;0.4890411087911423;0.6923615581368747;0.49999999709245635;0.6931485548252012
11;0.4794520627554149;0.7007133013581577;0.49999999709245635;0.6931493631223353
12;0.45342466714855745;0.7029399659535657;0.49999999709245635;0.6931500405800052
13;0.48493151968880877;0.6928433824891913;0.49999999709245635;0.693147269690909
14;0.4917808339407999;0.692191429334144;0.5000000001817215;0.6931485199346775
15;0.5054794634654097;0.6922966364311846;0.5000000001817215;0.6931486667656317
16;0.5027397385198776;0.692797886998686;0.5000000001817215;0.6931478366619204
17;0.4972602846483662;0.6932863046045172;0.49999999709245635;0.6931474252444941
0;0.5068493294593406;0.6934377232643023;0.5000000001817215;0.6931477494356109
1;0.4835616564505721;0.6933768048678359;0.49999999709245635;0.6931473874464268
2;0.5219178187520537;0.6922872899329826;0.5000000001817215;0.6931486696731753
3;0.5150685070516312;0.6922494883406652;0.49999999709245635;0.6931471810108278
4;0.49452056102964975;0.6922779369027647;0.49999999709245635;0.6931474499586152
5;0.4849315178516793;0.6925761324085601;0.5000000001817215;0.6931471853721433
6;0.5287671375968684;0.6919060529094853;0.5000000001817215;0.6931473031276609
7;0.49726028862881333;0.6929315989964628;0.5000000001817215;0.6931472115400361
8;0.4972602894453153;0.6933928973054233;0.5000000001817215;0.693147781418591
9;0.48219178974220195;0.6925738984591341;0.49999999709245635;0.6931552305454161
10;0.4753424772252775;0.6935811834792568;0.5000000001817215;0.6931475371849246
11;0.4904109697839985;0.6927365080951011;0.49999999709245635;0.693147186825915
12;0.49315069432127967;0.7351941237710926;0.5000000001817215;0.6931480794418149
13;0.4931506983017268;0.7103789930474268;0.49999999709245635;0.6929772830590969
14;0.47671233801400825;0.6969386012586829;0.49999999709245635;0.6931634530788515
15;0.4890411103220835;0.6916368007659912;0.49999999709245635;0.6931564764278692
16;0.500000011737216;0.6916506004660097;0.49999999709245635;0.6931473889001986
17;0.495890421206004;0.6908309508676398;0.49999999709245635;0.6931487350929074
18;0.48356165594025835;0.6915636046292031;0.49999999709245635;0.6931484923130129
