epoch;acc;loss;mean_squared;val_acc;val_loss;val_mean_squared
76;0.9986301362514496;0.003966689568298537;0.0009932884172162363;0.2926829128367145;8.27415603544654;0.7031395166385465
77;0.9972602725028992;0.004710683315149615;0.0015887032870046526;0.2804877934295957;8.52723599643242;0.7151991935764871
78;0.9986301362514496;0.0030401037446801935;0.0008975031753145961;0.2804877934295957;8.399758216811389;0.7071234823727026
79;0.9986301362514496;0.00339027975396426;0.0008600704288991597;0.2804877934295957;8.503181852945467;0.7061033532386873
80;0.9972602725028992;0.0032842688483360814;0.0011226490731701057;0.2804877934295957;8.465655251247126;0.7056690338181286
81;1.0;0.0020020278459858746;0.000505166914714473;0.2804877934295957;8.594910610012892;0.7048469447508091
82;0.9945205450057983;0.009195958804290456;0.003229650336090534;0.29268291737975144;8.61283626789;0.7006076603400998
83;0.9972602725028992;0.019546814912680694;0.0021405547861599633;0.26829267402247686;8.71811712078932;0.722730807414869
84;1.0;0.0028035052810456325;0.0005457528517888565;0.26829267402247686;8.791570709972847;0.7227066791639095
85;0.9972602725028992;0.004955467995061666;0.001626630656743596;0.28048780251566957;8.694166939433028;0.7119791035245104
86;0.9986301362514496;0.005600985645605137;0.0014437828852218435;0.2926829219227884;8.746866389018733;0.7069057662312578
87;0.9958904087543488;0.005185243340031165;0.001803756205902742;0.31707316528006296;8.439712070837253;0.6826734673686143
88;1.0;0.0019191800288416282;0.00047352123138314465;0.30487804587294415;8.510558174877632;0.6842722042304713
89;0.9972602725028992;0.007525165412965317;0.0021776175164197075;0.2926829219227884;8.172128654107816;0.7028078654917275
90;0.9986301362514496;0.0025711523961967006;0.0007526067860981996;0.31707316528006296;8.054368240077322;0.6700252926931148
91;0.9986301362514496;0.003482433109353809;0.000905673728442414;0.2439024352082392;9.200857767244665;0.7441073532511548
92;0.9972602725028992;0.006783023143326903;0.0017486019724936583;0.2926829219227884;8.811639855547648;0.7010170221328735
93;0.9986301362514496;0.01158342425889974;0.0019990107522085874;0.2926829219227884;9.005078897243592;0.706800070477695
94;0.9931506812572479;0.03652098698984608;0.006690928736051296;0.2804878023339481;8.500016613704402;0.6968864187961672
95;0.9890410900115967;0.04443580117930633;0.010450507055891898;0.28048779942640445;7.942157489497487;0.6935546347280828
96;0.9876712262630463;0.04645977869710793;0.009822140598401835;0.31707316219079784;7.170868722403922;0.6382479834847334
97;0.9890410900115967;0.06485145711914113;0.010356412554414258;0.29268291883352326;7.238113007894376;0.67461024697234
98;0.9890410900115967;0.029125046559584755;0.007640375166094011;0.3536585204121543;6.384624138111022;0.6215048694029087
99;0.9931506812572479;0.017193339218677352;0.005151391606024369;0.32926828159791666;6.833394137824454;0.6326432911361136
100;0.9849315008072004;0.053317206551782126;0.009939888916226297;0.304878042783679;5.646400829640831;0.6254646458276888
101;0.9986301362514496;0.006580721208692547;0.0012793667480252484;0.28048779942640445;6.275565362558132;0.6695962526449343
102;0.9958904087543488;0.013329168233929224;0.0030630846751202546;0.26829267093321174;6.327280515577735;0.6678406945089015
103;0.9958904087543488;0.01370583194987637;0.0031332025879859888;0.26829267093321174;6.9500331355304255;0.6955327544270492
104;0.9972602725028992;0.013893915184294886;0.0023558835045730973;0.26829267093321174;7.203743015847555;0.697217798087655
105;0.9945205450057983;0.015023464431977442;0.003135255416581295;0.32926828904849725;6.158441334235959;0.6431766813848077
106;0.9904109545766491;0.053652572887411425;0.008710793375494815;0.32926828159791666;5.766072441891926;0.6229909440366234
107;0.9917808175086975;0.028408973261794517;0.005572149919676693;0.2926829219227884;6.16235416109969;0.6638518855339144
108;0.9958904087543488;0.006104578024250047;0.0014984646480206097;0.28048780251566957;6.19450868048319;0.6542869442846717
109;0.9986301362514496;0.005416712149669104;0.001236965129725128;0.2926829219227884;6.279381432184359;0.6498838510455155
110;0.9986301362514496;0.00404490136977124;0.0009223206695884073;0.30487804587294415;6.403096216480907;0.6471555174850836
111;0.9972602725028992;0.006504052935125177;0.0019270937298438461;0.31707316528006296;6.626664109346343;0.6524203681364292
112;0.9986301362514496;0.004064977216691896;0.0011447245016293008;0.30487804587294415;6.967777513876194;0.6633467979547454
113;0.9972602725028992;0.004160318788133935;0.001246888098218895;0.2804877948833675;7.209423635064102;0.6800187738930307
114;0.9986301362514496;0.0025551437141025602;0.0005840473394062968;0.29268291737975144;7.28294088200825;0.6785720630389888
115;0.9958904087543488;0.009529386535831852;0.0031737741787766735;0.29268292646582533;7.453183610264848;0.6750331019482961
116;0.9972602725028992;0.0054643896636687945;0.0019163973245738893;0.29268292646582533;7.284587075070637;0.6695822840783654
117;0.9972602725028992;0.006387983239043422;0.0020565877105956517;0.28048780251566957;7.920559307424034;0.6950887296257949
118;0.9972602725028992;0.011985747310217338;0.0018847933259334882;0.28048780251566957;7.435463364531354;0.6763266615751313
119;0.9986301362514496;0.0031624193059648347;0.0009307468340439188;0.28048779942640445;7.435705068634777;0.6765437002589063
120;0.9986301362514496;0.003747762657925929;0.0011626331764195217;0.28048779942640445;7.494666832249339;0.6781569065117254
121;0.9972602725028992;0.004277518285046625;0.0014015400467266232;0.2560975560691299;8.009101268721789;0.7063451104047822
122;0.9945205450057983;0.02616199359096617;0.00397547780822172;0.256097559158395;7.902284220951359;0.702670388105439
123;1.0;0.0025389014201446366;0.0006040674816055908;0.28048780251566957;7.680003730262198;0.6921503173141945
124;0.9972602725028992;0.004347925139884472;0.0013827810802617396;0.29268292646582533;7.463102910576797;0.6860929749360899
125;0.9986301362514496;0.0023136208157653803;0.0006867061261239324;0.29268292646582533;7.456528646189992;0.6857915193569369
126;0.9986301362514496;0.0021849392306969766;0.0006218783874973799;0.29268292646582533;7.264135488649694;0.683263964042431
127;1.0;0.00188432328452984;0.0004923922136649191;0.28048780251566957;7.396404987428246;0.6914181542105791
128;0.9958904087543488;0.010275359156195594;0.0030104121216723537;0.30487804587294415;6.975538637579941;0.6543608874809451
129;0.9986301362514496;0.0030260170059286232;0.0007419259191848866;0.2926829233765602;7.367893032911347;0.6810358355684978
130;0.9945205450057983;0.025595453233180687;0.004955721063819516;0.2682926785655138;7.802413091426942;0.6938376521191946
131;0.9972602725028992;0.007309812098819997;0.0019628411990309158;0.30487804587294415;6.88810325250393;0.6689148988665604
132;0.9958904087543488;0.005935030712027757;0.002037499330196627;0.30487804587294415;6.9001355345656235;0.6653707078317317
133;0.9945205450057983;0.024094479268482346;0.004675051018641302;0.2439024352082392;7.554685831069946;0.7162807532926885
134;0.9958904087543488;0.016080526670952455;0.0037747321066832103;0.28048780251566957;7.259696966264306;0.6848622495081367
135;0.9972602725028992;0.007076273424560634;0.0020030769991574273;0.3048780413299072;7.114349068664923;0.6637346003113723
136;0.9972602725028992;0.011733892239104699;0.0021633864373744303;0.26829268001928563;7.525987863540649;0.6948158137682008
137;0.9972602725028992;0.007743293275675818;0.0024498412607394;0.28048780251566957;7.3322348362062035;0.6815348623729334
138;0.9958904087543488;0.0068742345778935185;0.0024018616929348258;0.2926829219227884;6.8377892563982705;0.6641324409624425
139;0.9972602725028992;0.013117380951956725;0.002420615837350282;0.2926829219227884;7.003408891398732;0.6703783797054756
140;0.9986301362514496;0.0040732946554974375;0.0009801162035924396;0.28048779942640445;7.365216092365544;0.6820070968895424
141;0.9972602725028992;0.01247732231405741;0.0028753371096611096;0.26829268001928563;7.543244088568339;0.685965812787777
142;1.0;0.002279801298416322;0.00041632203474402244;0.3048780413299072;7.361057112856609;0.6652045606113062
143;0.9986301362514496;0.006819387001211506;0.001611573957954803;0.3048780413299072;7.381583219621239;0.6619167778550125
144;0.9986301362514496;0.0019901338064612414;0.0005015324574593506;0.32926828014414483;7.341294399121913;0.656121015548706
145;0.9986301362514496;0.009361806785005833;0.0018230945406720034;0.3414634086373376;6.868023401353417;0.6447522480313371
146;0.9972602725028992;0.007971359743086503;0.001833985722815236;0.3414634086373376;6.714049350924608;0.6423313508673412
147;0.9972602725028992;0.005157118237305328;0.0016425846046935473;0.3414634086373376;6.70957600198141;0.6369810278822736
148;0.9986301362514496;0.0028066432824192665;0.0008506831904685032;0.3414634086373376;6.853513339670693;0.6371549818573928
149;0.9986301362514496;0.0024368689117009452;0.0006559993403456031;0.3414634086373376;7.256129398578551;0.6461477803020943
150;0.9986301362514496;0.0037008734886753297;0.0011958212853434705;0.3414634086373376;7.264108303116589;0.6400591476661402
151;0.9986301362514496;0.0037696734038011165;0.0010704232447867532;0.3414634086373376;7.6025255017164275;0.6468147068488889
152;0.9986301362514496;0.0035702443309306446;0.001231720521059408;0.3414634086373376;7.742704862501563;0.6485176362642427
153;0.9986301362514496;0.001803646327422397;0.0005206109520930041;0.3414634086373376;7.811619305029148;0.6485087246429629
154;0.9972602725028992;0.005657143516513026;0.0019838965935042425;0.2682926754762487;8.918917609424126;0.6981442418040299
155;0.9972602725028992;0.0037327157225769112;0.0012538520147088827;0.3048780413299072;8.717848300933838;0.6771863844336533
156;0.9972602725028992;0.004325853439133191;0.0013715465250194615;0.2682926754762487;9.005493536228087;0.7191000079236379
157;0.9972602725028992;0.011473763922835637;0.003054277136251997;0.35365852949822824;7.685497086222579;0.6319257842331398
158;0.9972602725028992;0.003921803565082617;0.0014121140251799962;0.2804877948833675;8.919267305513708;0.7143140435218811
159;0.9986301362514496;0.011102154944024525;0.0022200570217893495;0.24390243211897408;8.65872885541218;0.7200071390082197
160;0.9958904087543488;0.006441316470611714;0.0023170327328826427;0.2804877948833675;8.09959922767267;0.6859929619765863
161;0.9972602725028992;0.007793499457585774;0.0025375569098493533;0.19512194231515978;8.911440186384247;0.7356016657701353
162;0.9972602725028992;0.00576685431923741;0.001949934172804985;0.3170731576477609;7.256470040577214;0.6497477278476809
163;0.9972602725028992;0.003278091023668081;0.0010109163254177157;0.26829268001928563;7.821026679946155;0.6951692111608458
164;0.9972602725028992;0.008365400498336544;0.002233449951251375;0.2195121902154713;8.970278774819723;0.7475092294739514
165;0.9972602725028992;0.003906804056036703;0.0012955935093889959;0.2317073141656271;8.828427431060046;0.734086737400148
166;0.9986301362514496;0.002977817739427832;0.0008290540684069558;0.2317073141656271;8.90311381875015;0.7264755528147627
167;0.9986301362514496;0.0029545251495751972;0.0009038381257989619;0.2317073141656271;8.881139662207627;0.7220050300039896
168;0.9972602725028992;0.016460590293637285;0.002651228332159285;0.3414634055480724;7.3161234797500985;0.634513383231512
169;0.9986301362514496;0.0028518326594431614;0.0009464979939753062;0.3414634055480724;7.377006449350497;0.6396106917683672
170;0.9972602725028992;0.0027310604143988165;0.0010052627618194281;0.3414634055480724;7.404421405094426;0.6404913925543064
171;0.9986301362514496;0.0026216743535704425;0.0008713508553436974;0.3414634055480724;7.397919695551803;0.6366194799178984
172;0.9972602725028992;0.0024564442340994377;0.000796202381115038;0.3414634055480724;7.4882388754588805;0.6356815419545988
173;0.9986301362514496;0.0022278202984253232;0.0006300401958798994;0.3292682861409536;7.631970143899685;0.6407660507574314
174;0.9986301362514496;0.0035893168159183402;0.0012235079172225936;0.3292682861409536;7.9065275599316855;0.6506199458750282
175;0.9986301362514496;0.0021088249195378005;0.000721218195400995;0.3292682861409536;7.947088241577148;0.6509671276662408
176;1.0;0.0014741250502614332;0.0004068412239253841;0.3414634055480724;7.78961706161499;0.6433337170903276
177;0.9986301362514496;0.002244366870406396;0.0007916447476816553;0.3414634055480724;7.827151432269957;0.6431722495614028
178;1.0;0.0016174805258527016;0.0004948860613165699;0.3414634055480724;8.005893463041724;0.6473964089300575
179;1.0;0.0015806577141774499;0.00045489280416108357;0.3414634055480724;8.056274937420357;0.6481527860571699
180;0.9958904087543488;0.015314607900566731;0.003555810032064501;0.28048779633713933;7.453806952732365;0.6822098471769472
181;0.9986301362514496;0.0022900448207279333;0.0007380356228512271;0.28048779633713933;6.655203563411061;0.6615430043964852
182;0.9958904087543488;0.006868012480166437;0.0024003877122143517;0.21951218876169948;8.54213044701553;0.7171301063967914
183;0.9958904087543488;0.024749691501095468;0.00331303728639189;0.37804877576304646;6.739047376120963;0.5982125495992056
184;0.9958904095708507;0.008422742402220525;0.0022837661743581104;0.32926828904849725;7.388110626034621;0.649872155451193
185;0.9972602725028992;0.015089746838768195;0.0021891548088684193;0.2317073158011204;8.30032231168049;0.72304272360918
186;0.9945205450057983;0.014759445600615146;0.0041359415355742436;0.4268292533915217;5.1284565925598145;0.5574116285254316
187;0.9904109537601471;0.01679669695843476;0.005182784462235116;0.2926829202872951;7.80589728239106;0.6678182446375126
188;0.9972602725028992;0.004441649192669925;0.0012592361671975734;0.2560975575229017;8.292531961347999;0.7063971358101543
189;0.9958904087543488;0.013342249108537717;0.002568246984756192;0.26829268001928563;8.428892484525354;0.707468701571953
190;0.9986301362514496;0.00235540278735922;0.0006408210004819436;0.30487804587294415;8.234166040653136;0.6842937680279336
191;0.9986301362514496;0.002933183682025019;0.0010071199604113712;0.30487804587294415;8.270963767679726;0.6851322803555465
192;1.0;0.0017347842296234503;0.00042635879764676954;0.2926829219227884;8.245008044126557;0.6828356181702963
193;1.0;0.0009021590915111622;0.00019552100546870843;0.3048780413299072;8.45442150860298;0.6857846248440627
194;0.9958904087543488;0.012106336224513865;0.0027887359301887278;0.256097559158395;8.77402512620135;0.7128783384474312
195;0.9986301370679516;0.004253907683952491;0.0013354151258026077;0.3170731650983415;8.276111102685697;0.6694182913477827
196;0.9986301362514496;0.00260518225181642;0.0008162694046704209;0.304878042783679;8.208791651376863;0.6761466737200574
197;0.9945205450057983;0.019445339876223284;0.00429000692543937;0.304878042783679;7.8482473768839025;0.6580212530566425
198;0.9986301362514496;0.0032033881005320525;0.0011032974338707903;0.28048779942640445;7.992692534516498;0.6797557662173015
199;0.9972602725028992;0.017782999488309924;0.002301326087286756;0.2439024335727459;7.930929189775048;0.6759102228211193
