epoch;acc;loss;val_acc;val_loss
0;0.5383561790397723;1.299480528455891;0.49999999709245635;0.7429600794140886
1;0.4972602859751819;0.827167367281979;0.5121951364889378;0.7051598967575445
2;0.4876712450425919;0.7251061633841632;0.4878048722336932;0.697923894335584
3;0.5123287775132754;0.6976229450474046;0.4878048722336932;0.6927703619003296
4;0.49589042232869424;0.6973984951842321;0.49999999709245635;0.6916733485896412
5;0.4972602873019976;0.703727515592967;0.49999999709245635;0.6907898187637329
6;0.4684931607279059;0.7117033331361535;0.49999999436663417;0.6918515170492777
7;0.4821917940288374;0.6968380180123734;0.49999999709245635;0.6931557684409909
8;0.4945205602131478;0.6952600519951075;0.49999999709245635;0.6931478991741087
9;0.5054794618324058;0.6929359403375077;0.47560976191264825;0.6933942640699992
10;0.504109602676679;0.7050707658676252;0.4878048722336932;0.6927148801524464
11;0.49726028546486817;0.6950436177319044;0.49999999709245635;0.6924660016850728
12;0.49452055909045756;0.6930399643231745;0.49999999709245635;0.693226109190685
13;0.5013698741589507;0.692119006424734;0.47560976191264825;0.6933293865948189
14;0.47534247559227355;0.7020332952068277;0.49999999709245635;0.693147327841782
15;0.47808220492650383;0.6934593866949212;0.49999999709245635;0.6931483774650388
16;0.4849315190764323;0.6932378484778208;0.49999999709245635;0.6931475749829921
0;0.5150685061330664;0.693103212199799;0.49999999709245635;0.6931482538944338
1;0.5000000120434043;0.6931732100983189;0.49999999709245635;0.6931474804878235
2;0.4863013809878532;0.6932476473181215;0.49999999709245635;0.6931474804878235
3;0.5054794664252295;0.6932357851773092;0.49999999709245635;0.6931480823493585
4;0.4753424752860853;0.6933355804992049;0.5000000001817215;0.6931478962665651
5;0.5041096011457378;0.6931659399646602;0.49999999709245635;0.6931478962665651
6;0.49452056082552426;0.6932056105300172;0.49999999709245635;0.6931473889001986
7;0.4794520658172973;0.6932266264745633;0.49999999709245635;0.6931473627323057
8;0.5068493259892072;0.6930478345857908;0.5000000001817215;0.6931481375926878
9;0.5027397399487561;0.6932884895638244;0.5000000001817215;0.6931472653295936
10;0.47945206673586205;0.693283301510223;0.49999999709245635;0.6931482553482056
11;0.48219179198758244;0.6932701966533922;0.5000000001817215;0.6931487263702765
12;0.5424657686524195;0.6929717815085633;0.5000000001817215;0.6931471824645996
13;0.494520560927587;0.6932928823444942;0.5000000001817215;0.693147657847986
14;0.4890411075663893;0.6931846778686732;0.5000000001817215;0.693147186825915
15;0.5027397391322541;0.6932108336932039;0.5000000001817215;0.6931484283470526
16;0.4931506985058523;0.6934597655518414;0.5000000001817215;0.6931564182769961
17;0.4616438484151069;0.6933957191362773;0.49999999709245635;0.6931473002201174
18;0.4972602885267506;0.6932669486085029;0.5000000001817215;0.6931498050689697
19;0.49863014788660287;0.6931156083329083;0.5000000001817215;0.6931471882796869
20;0.5095890560378767;0.6932012046853157;0.49999999709245635;0.6931473002201174
21;0.5068493272139601;0.693228591794837;0.5000000001817215;0.693148128870057
22;0.5109589177451722;0.6931714301239954;0.49999999709245635;0.693147186825915
23;0.5383561784273958;0.6929032818911827;0.5000000001817215;0.6931471533891631
