epoch;acc;loss;val_acc;val_loss
8;0.7147887509683488;4.546947818406872;0.0;15.942384719848633
9;0.7147887575794274;4.546947780629279;0.0;15.942384719848633
10;0.7147887479251539;4.54694783855492;0.0;15.942384719848633
11;0.7147887500239091;4.546947841073425;0.0;15.942384719848633
0;0.7042253689027168;4.698981442082097;0.0;15.942384719848633
1;0.7112676199053375;4.603701649417342;0.0;15.942384719848633
0;0.6426056512224843;1.2156002385095812;0.0;0.8696332544576927
1;0.6971831158013411;0.6525735601153172;0.0;1.382793125559072
0;0.6021126926365034;1.2682420393111;0.0;0.8407071750672137
1;0.6989436817001289;0.6263139145055288;0.0;1.3808021232730052
2;0.7077464983916618;0.5415418374706322;0.0;1.6011019339326953
3;0.709507061142317;0.5040389746427536;0.008196721555756742;2.313022844126967
4;0.7306338229649504;0.4314466525446361;0.06147541154603489;2.3473023508415847
5;0.764084526980427;0.38802727364318473;0.14344262624861764;3.3833555159021595
0;0.6830986135862243;0.7554597010914709;0.23625193352640514;0.0;0.9705808182231715;0.3768436459244275
1;0.7095070632410722;0.6027724438569915;0.20214283287944929;0.0;1.2449944019317627;0.4834678344062117
2;0.7059859335422516;0.526763346623367;0.17840775506387294;0.0;1.7534860274830804;0.5961209027493586
3;0.7165493144535683;0.4609128384732864;0.1576311049956671;0.0;2.05071503021678;0.6252354422553641
4;0.7165493150831947;0.3845448627753157;0.1346394594653811;0.17622951234950393;3.055447570613173;0.6876164293680035
5;0.7852112848154256;0.36723356232256954;0.12641704856404956;0.24180328247488522;2.9762915118795927;0.6791621045988114
6;0.8186619911395329;0.33642961860726206;0.11715266169917861;0.24180328284130723;4.197909362980576;0.7251655176037648
7;0.8327464998607904;0.3188490571116399;0.10887705183971083;0.26639344970710943;4.467753132835764;0.7122222014137956
8;0.8661971998886323;0.30911693596084355;0.10165915588362956;0.26229508856280903;4.288459066484795;0.6972584538772458
9;0.8591549518242688;0.2715797390736325;0.09299871791154146;0.2581967259528207;5.657681566769959;0.721119112167202
10;0.8714788950664897;0.2646876261110457;0.09043648878348545;0.2663934489742654;6.493581666321051;0.7272070348262787
11;0.8926056518521107;0.25948057058193513;0.08022388698594356;0.2704918097521438;5.118857637780612;0.6979117100356055
0;0.7059859327027496;4.49863719759045;0.28874651466650236;0.0;15.942384719848633;1.0
1;0.7147887508634111;4.5472571824637935;0.28521127384943024;0.0;15.942384719848633;1.0
2;0.714788749604158;4.546947824283388;0.28521127416424347;0.0;15.942384719848633;1.0
3;0.7183098797227295;4.490812651708093;0.28169014735121123;0.0;15.942384719848633;1.0
4;0.7130281887423824;4.575324738529367;0.2869718381741517;0.0;15.942384719848633;1.0
5;0.7130281874831293;4.575324758677415;0.2869718370723053;0.0;15.942384719848633;1.0
6;0.7165493129844397;4.518880271575821;0.2834507118858082;0.0;15.942384719848633;1.0
7;0.7147887479251539;4.546947836036415;0.2852112745839945;0.0;15.942384719848633;1.0
8;0.7165493117251867;4.502594802581089;0.28344634400916774;0.0;15.942384719848633;1.0
9;0.7059859360607577;4.667301083954287;0.2939291743850204;0.0;15.942384719848633;1.0
0;0.7077464965027822;4.516727117165714;0.2886692466555347;0.0;15.942384719848633;1.0
1;0.7077464990212884;4.652991959746455;0.29225349956205193;0.0;15.942384719848633;1.0
0;0.7042253315448761;4.705323995418952;0.29577412999326913;0.0;15.942384719848633;1.0
1;0.714788706789554;4.546947821345128;0.28521126052233536;0.0;15.942384719848633;1.0
2;0.713028145717903;4.5753247475540135;0.28697182139722816;0.0;15.942384719848633;1.0
3;0.7130281530635457;4.5753248938372435;0.2869718185507915;0.0;15.942384719848633;1.0
4;0.713028147816658;4.575324641986632;0.2869718178949306;0.0;15.942384719848633;1.0
5;0.7147887083636203;4.547257202192092;0.28521125417360116;0.0;15.942384719848633;1.0
6;0.7130281530635457;4.575324757418162;0.286971820190444;0.0;15.942384719848633;1.0
7;0.7147887095179356;4.547257129575165;0.2852112558657225;0.0;15.942384719848633;1.0
8;0.7147887083636203;4.546947782728034;0.2852112584366975;0.0;15.942384719848633;1.0
9;0.7130281466623427;4.5753246936160075;0.2869718194821141;0.0;15.942384719848633;1.0
10;0.713028147816658;4.575324736430612;0.2869718218300964;0.0;15.942384719848633;1.0
11;0.7112675833869988;4.603701685096176;0.28873238589247346;0.0;15.942384719848633;1.0
0;0.6848591376673168;0.7012718594829801;0.24538897917094366;0.0;0.8163244067156901;0.31108068625946517
1;0.7112675803438039;0.6125441759195126;0.2073517771778812;0.0;1.1346331712652424;0.449782201745471
2;0.7147887058451142;0.556386982681046;0.18882837660715612;0.0;1.579382232466682;0.5875158515132841
3;0.7147887122463172;0.5071837372658118;0.1724172499896565;0.0;1.6480442407678386;0.587374960057071
4;0.7147887122987862;0.4421665335310177;0.1521985333963809;0.0;2.408123791217804;0.6833882857053006
5;0.716549271324151;0.40644776564038976;0.140801166630232;0.004098360564132206;2.515465584446172;0.69129251725361
6;0.7288732189737576;0.3638702391738623;0.1274688116497767;0.08196721152692545;3.4228483448263076;0.7507853507995605
7;0.8063380070765254;0.3270367996793398;0.11461717889867198;0.11885245431397783;4.060116964285491;0.7675889960077943
8;0.8397887082586826;0.31494053568638547;0.1107346474940718;0.19672130756690853;3.7724845213968248;0.7452770012323974
9;0.86971829139011;0.29425921689876366;0.10234889099505586;0.1639344226874289;4.934036137627774;0.7813639223087029
10;0.8697182860382846;0.281466117259902;0.09550256523447977;0.18852458497295616;5.535324976092479;0.772174632207292
11;0.855633774273832;0.2815763884499459;0.09671622232704515;0.23360655188071924;3.8054418202306404;0.7113704791323083
12;0.8644365910703028;0.2744321795836301;0.09382983981828455;0.22131147095170178;4.057796004365702;0.7267755751238495
13;0.8749999792223245;0.25005225981520096;0.0842483094303121;0.19262294700277632;6.14574953962545;0.7815287946189036
14;0.8785211009458757;0.24296204160741516;0.08086498674910358;0.20901638925930516;4.906312528203745;0.7491204567620011
15;0.8785211049335103;0.2572057699050072;0.08357345524021018;0.1967213068645997;6.237968544491002;0.7769692596353468
0;0.5985915357063354;1.71009499254361;0.306574269604515;0.0;0.822723523759451;0.3136956183636775
1;0.6989436383608362;0.6774992233430835;0.22456629230627712;0.0;0.8563825439234249;0.3287886003734636
2;0.7059858906227099;0.6208189467728977;0.20862581722543272;0.0;1.0391394185726759;0.4114308068986799
0;0.6778168791616467;4.6520125588900605;0.30976764381613947;0.0;15.942384719848633;1.0
0;0.6919013812718257;4.560838804593389;0.2981894632775179;0.0;15.942384719848633;1.0
1;0.713028152958608;4.575634046759404;0.2869718255029178;0.0;15.942384719848633;1.0
2;0.7130281492857866;4.575324751331773;0.2869718178424617;0.0;15.942384719848633;1.0
3;0.7112675834919365;4.6037016473185846;0.28873238189172157;0.0;15.942384719848633;1.0
0;0.7112675783499866;4.432056507804025;0.28509473433377036;0.0;15.942384719848633;1.0
1;0.7130281398413887;4.575324732233101;0.286971821567752;0.0;15.942384719848633;1.0
2;0.7147887068944918;4.546947804555087;0.2852112581612359;0.0;15.942384719848633;1.0
0;0.6267605517846597;1.8998031410532938;0.2931359835283857;0.15163934206376312;0.7073475869952656;0.25711160409645956
1;0.6707746244862046;0.6589338795190126;0.22598428308019336;0.0;0.8998808804594103;0.3499171334456225
2;0.7042253303905608;0.6082980734571605;0.20446190445251028;0.0;1.1210137420013302;0.43725073813903526
3;0.713028145298152;0.5501268370680406;0.1855563320167048;0.0;1.2511630595707504;0.47609874044285444
4;0.7183098330254286;0.4998958727318636;0.16653420923041626;0.0;1.5529904639134642;0.534957157783821
5;0.7112675830721855;0.4613730758953262;0.15684428708758993;0.0;1.9520924399133588;0.5886896814479202
6;0.7271126498218993;0.4000761763415706;0.13752350945707778;0.0245901635069339;2.377185580183248;0.6236999728640572
7;0.7359154702911914;0.36709874060372233;0.12774258730670726;0.05737704737875305;3.1386905087799324;0.6786869862040535
8;0.8169013785434441;0.3299150717982524;0.11326144571402963;0.1434426187675019;3.4655651362215885;0.681000646509108
0;0.5082191610581255;0.81967280213147;0.28083036921612203;0.6341463211106091;0.6946238381106679;0.2507358680411083
1;0.5342465590124261;0.6917039217197731;0.248569775015524;0.012195121678637295;0.7229125070862654;0.2648708558664089

